dateTime,measureValue,unit,unitSymbol,deviceId,measureType
2020-04-28 17:47:08,2958,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:38:27,2884,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:42:50,1351,MegaWatts,MW,dev-2,Output
2020-04-29 16:00:49,2927,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-29 15:55:22,2818,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:47:16,1396,MegaWatts,MW,dev-1,Output
2020-04-28 17:39:15,1354,MegaWatts,MW,dev-2,Output
2020-04-28 17:40:11,3065,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:45:59,2759,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-05-01 18:34:37,2909,Revolutions per Minute,RPM,dev-9,Rotation Speed
2020-04-28 17:40:55,4388,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:43:52,1585,MegaWatts,MW,dev-2,Output
2020-04-28 17:37:56,2719,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:34:29,1392,MegaWatts,MW,dev-9,Output
2020-04-28 17:45:22,3084,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:45:50,1363,MegaWatts,MW,dev-1,Output
2020-04-28 17:39:09,3271,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:42:57,1512,MegaWatts,MW,dev-2,Output
2020-04-28 17:41:30,3001,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:45:52,2907,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-29 16:00:25,2977,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:38:03,2886,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:39:55,1563,MegaWatts,MW,dev-1,Output
2020-04-28 17:39:41,1526,MegaWatts,MW,dev-1,Output
2020-04-28 17:42:12,1566,MegaWatts,MW,dev-1,Output
2020-04-28 17:38:37,1506,MegaWatts,MW,dev-2,Output
2020-04-28 17:37:10,2765,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-29 16:00:32,1382,MegaWatts,MW,dev-1,Output
2020-04-28 17:43:40,3235,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:38:49,2720,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:44:15,2722,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:44:14,2727,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-29 16:01:05,1518,MegaWatts,MW,dev-1,Output
2020-04-28 17:45:19,2893,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:34:40,2842,Revolutions per Minute,RPM,dev-3,Rotation Speed
2020-04-28 17:42:58,3214,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:39:59,1455,MegaWatts,MW,dev-2,Output
2020-04-28 17:37:18,3153,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:43:15,2982,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-29 15:56:48,1531,MegaWatts,MW,dev-2,Output
2020-04-28 17:38:53,1612,MegaWatts,MW,dev-1,Output
2020-05-01 18:34:40,3023,Revolutions per Minute,RPM,dev-4,Rotation Speed
2020-04-28 17:43:08,3113,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:34:00,2833,Revolutions per Minute,RPM,dev-7,Rotation Speed
2020-04-28 17:47:02,1532,MegaWatts,MW,dev-2,Output
2020-04-28 17:46:28,2935,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:42:40,1561,MegaWatts,MW,dev-1,Output
2020-04-28 17:38:38,2702,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:45:18,1615,MegaWatts,MW,dev-2,Output
2020-05-01 18:33:55,2917,Revolutions per Minute,RPM,dev-10,Rotation Speed
2020-04-28 17:47:04,2743,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:42:53,1548,MegaWatts,MW,dev-2,Output
2020-04-28 17:39:46,1631,MegaWatts,MW,dev-2,Output
2020-04-28 17:45:03,3097,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:37:45,3291,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:34:58,1618,MegaWatts,MW,dev-9,Output
2020-05-01 18:33:22,1408,MegaWatts,MW,dev-1,Output
2020-05-01 18:35:00,1500,MegaWatts,MW,dev-7,Output
2020-04-29 16:00:14,1421,MegaWatts,MW,dev-2,Output
2020-05-01 18:33:54,1355,MegaWatts,MW,dev-10,Output
2020-04-28 17:46:39,1029,MegaWatts,MW,dev-2,Output
2020-05-01 18:34:39,1583,MegaWatts,MW,dev-4,Output
2020-04-28 17:42:15,3025,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:41:56,2983,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:42:26,2865,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:43:28,2897,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:44:16,2949,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-05-01 18:34:57,3137,Revolutions per Minute,RPM,dev-6,Rotation Speed
2020-05-01 18:34:48,1590,MegaWatts,MW,dev-10,Output
2020-05-01 18:34:37,1453,MegaWatts,MW,dev-3,Output
2020-04-28 17:39:53,2957,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:34:45,2980,Revolutions per Minute,RPM,dev-3,Rotation Speed
2020-05-01 18:34:07,1392,MegaWatts,MW,dev-5,Output
2020-04-28 17:43:59,1576,MegaWatts,MW,dev-2,Output
2020-04-28 17:43:44,2875,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:45:13,3213,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:39:52,3272,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:46:19,1441,MegaWatts,MW,dev-1,Output
2020-05-01 18:34:23,2741,Revolutions per Minute,RPM,dev-3,Rotation Speed
2020-05-01 18:34:07,3167,Revolutions per Minute,RPM,dev-3,Rotation Speed
2020-05-01 18:34:12,2891,Revolutions per Minute,RPM,dev-6,Rotation Speed
2020-04-28 17:43:49,3108,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:34:07,3228,Revolutions per Minute,RPM,dev-6,Rotation Speed
2020-04-28 17:39:34,1649,MegaWatts,MW,dev-1,Output
2020-04-28 17:40:21,1644,MegaWatts,MW,dev-2,Output
2020-04-28 17:46:18,1359,MegaWatts,MW,dev-1,Output
2020-05-01 18:34:01,1585,MegaWatts,MW,dev-10,Output
2020-04-28 17:40:23,2719,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:46:55,1629,MegaWatts,MW,dev-1,Output
2020-04-28 17:40:30,3170,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:34:20,1459,MegaWatts,MW,dev-2,Output
2020-05-01 18:34:06,1445,MegaWatts,MW,dev-6,Output
2020-05-01 18:34:53,2931,Revolutions per Minute,RPM,dev-8,Rotation Speed
2020-04-28 17:41:33,3134,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:34:08,3203,Revolutions per Minute,RPM,dev-3,Rotation Speed
2020-04-28 17:46:16,1444,MegaWatts,MW,dev-1,Output
2020-04-28 17:44:24,1566,MegaWatts,MW,dev-1,Output
2020-04-28 17:37:17,2902,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:34:48,2791,Revolutions per Minute,RPM,dev-6,Rotation Speed
2020-05-01 18:34:39,3239,Revolutions per Minute,RPM,dev-8,Rotation Speed
2020-04-28 17:40:08,1613,MegaWatts,MW,dev-1,Output
2020-05-01 18:33:59,3121,Revolutions per Minute,RPM,dev-7,Rotation Speed
2020-04-28 17:37:49,3253,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:38:58,3232,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-05-01 18:33:38,1370,MegaWatts,MW,dev-1,Output
2020-05-01 18:34:19,3234,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:43:14,1608,MegaWatts,MW,dev-2,Output
2020-04-28 17:41:40,2772,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:44:52,1558,MegaWatts,MW,dev-2,Output
2020-05-01 18:34:53,1539,MegaWatts,MW,dev-5,Output
2020-04-28 17:41:11,1606,MegaWatts,MW,dev-1,Output
2020-05-01 18:34:54,3157,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:38:10,3129,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:41:45,2978,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:44:32,1450,MegaWatts,MW,dev-2,Output
2020-04-29 15:55:18,3296,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-05-01 18:34:41,2965,Revolutions per Minute,RPM,dev-8,Rotation Speed
2020-05-01 18:34:51,2747,Revolutions per Minute,RPM,dev-9,Rotation Speed
2020-05-01 18:34:16,2865,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:43:12,3170,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:45:44,1545,MegaWatts,MW,dev-1,Output
2020-05-01 18:34:31,3078,Revolutions per Minute,RPM,dev-10,Rotation Speed
2020-05-01 18:33:52,1350,MegaWatts,MW,dev-1,Output
2020-05-01 18:33:51,1589,MegaWatts,MW,dev-10,Output
2020-05-01 18:34:20,2961,Revolutions per Minute,RPM,dev-8,Rotation Speed
2020-04-28 17:38:07,3180,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:37:50,2817,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-29 16:00:59,1417,MegaWatts,MW,dev-1,Output
2020-05-01 18:34:47,2761,Revolutions per Minute,RPM,dev-9,Rotation Speed
2020-05-01 18:34:02,3024,Revolutions per Minute,RPM,dev-8,Rotation Speed
2020-04-28 17:47:06,1642,MegaWatts,MW,dev-1,Output
2020-05-01 18:33:42,3165,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:39:06,1555,MegaWatts,MW,dev-2,Output
2020-04-28 17:40:06,3080,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:44:53,1466,MegaWatts,MW,dev-1,Output
2020-04-28 17:39:38,1598,MegaWatts,MW,dev-1,Output
2020-05-01 18:34:22,1437,MegaWatts,MW,dev-4,Output
2020-04-28 17:46:27,2715,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:43:09,3173,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:45:33,1421,MegaWatts,MW,dev-2,Output
2020-04-28 17:41:59,1395,MegaWatts,MW,dev-1,Output
2020-04-28 17:39:35,968,MegaWatts,MW,dev-1,Output
2020-04-29 16:00:12,3170,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-05-01 18:33:30,1376,MegaWatts,MW,dev-1,Output
2020-04-28 17:38:04,1404,MegaWatts,MW,dev-1,Output
2020-05-01 18:33:56,1402,MegaWatts,MW,dev-2,Output
2020-04-28 17:40:02,2828,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-05-01 18:35:01,3237,Revolutions per Minute,RPM,dev-5,Rotation Speed
2020-04-28 17:45:27,2940,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-29 16:00:51,1360,MegaWatts,MW,dev-2,Output
2020-05-01 18:34:43,2910,Revolutions per Minute,RPM,dev-10,Rotation Speed
2020-05-01 18:34:05,1561,MegaWatts,MW,dev-9,Output
2020-04-28 17:45:59,1455,MegaWatts,MW,dev-2,Output
2020-04-28 17:37:44,1388,MegaWatts,MW,dev-2,Output
2020-05-01 18:34:41,3218,Revolutions per Minute,RPM,dev-10,Rotation Speed
2020-04-29 16:00:21,1529,MegaWatts,MW,dev-1,Output
2020-05-01 18:34:30,2888,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-05-01 18:34:35,3249,Revolutions per Minute,RPM,dev-3,Rotation Speed
2020-04-28 17:38:05,1379,MegaWatts,MW,dev-2,Output
2020-04-28 17:38:32,1521,MegaWatts,MW,dev-1,Output
2020-04-28 17:43:17,3272,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:46:17,3272,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:39:37,1539,MegaWatts,MW,dev-1,Output
2020-04-28 17:46:06,2808,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:39:49,2746,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-05-01 18:34:23,1649,MegaWatts,MW,dev-5,Output
2020-04-28 17:38:18,2754,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-05-01 18:34:41,1557,MegaWatts,MW,dev-4,Output
2020-04-28 17:39:27,2710,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:39:55,3233,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:46:29,1605,MegaWatts,MW,dev-1,Output
2020-05-01 18:33:55,1384,MegaWatts,MW,dev-5,Output
2020-05-01 18:34:04,1429,MegaWatts,MW,dev-7,Output
2020-05-01 18:34:17,1402,MegaWatts,MW,dev-4,Output
2020-04-28 17:39:24,1493,MegaWatts,MW,dev-1,Output
2020-04-28 17:42:59,2804,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:43:52,1626,MegaWatts,MW,dev-1,Output
2020-04-28 17:45:07,1603,MegaWatts,MW,dev-1,Output
2020-04-28 17:43:33,1610,MegaWatts,MW,dev-2,Output
2020-04-29 16:00:47,2769,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-05-01 18:34:42,2861,Revolutions per Minute,RPM,dev-6,Rotation Speed
2020-04-28 17:39:11,2891,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:34:36,2837,Revolutions per Minute,RPM,dev-8,Rotation Speed
2020-04-28 17:47:19,3265,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-05-01 18:34:49,4317,Revolutions per Minute,RPM,dev-3,Rotation Speed
2020-04-28 17:37:14,1612,MegaWatts,MW,dev-1,Output
2020-04-28 17:39:23,3090,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:34:27,2814,Revolutions per Minute,RPM,dev-6,Rotation Speed
2020-04-28 17:40:10,3132,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:38:47,1575,MegaWatts,MW,dev-1,Output
2020-05-01 18:33:34,3106,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:41:22,2918,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-05-01 18:34:22,3122,Revolutions per Minute,RPM,dev-10,Rotation Speed
2020-05-01 18:34:29,1570,MegaWatts,MW,dev-3,Output
2020-04-28 17:47:17,1504,MegaWatts,MW,dev-1,Output
2020-05-01 18:34:24,3055,Revolutions per Minute,RPM,dev-3,Rotation Speed
2020-05-01 18:34:10,2943,Revolutions per Minute,RPM,dev-9,Rotation Speed
2020-04-28 17:39:25,2876,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:42:23,3174,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:42:29,4112,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-29 16:00:25,3277,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-05-01 18:34:55,2964,Revolutions per Minute,RPM,dev-9,Rotation Speed
2020-05-01 18:34:30,3177,Revolutions per Minute,RPM,dev-7,Rotation Speed
2020-04-28 17:45:51,1464,MegaWatts,MW,dev-2,Output
2020-04-29 16:00:30,2767,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-05-01 18:34:13,1458,MegaWatts,MW,dev-3,Output
2020-04-28 17:46:39,4347,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:46:51,2863,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:34:49,973,MegaWatts,MW,dev-8,Output
2020-04-28 17:37:21,2705,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:44:59,1558,MegaWatts,MW,dev-1,Output
2020-04-28 17:45:29,2772,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:46:13,3158,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:44:01,2856,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:39:45,1503,MegaWatts,MW,dev-1,Output
2020-04-28 17:43:19,1494,MegaWatts,MW,dev-1,Output
2020-04-28 17:45:27,1413,MegaWatts,MW,dev-2,Output
2020-04-28 17:37:26,1562,MegaWatts,MW,dev-2,Output
2020-05-01 18:34:11,1578,MegaWatts,MW,dev-4,Output
2020-04-28 17:42:38,1598,MegaWatts,MW,dev-1,Output
2020-04-28 17:45:13,1587,MegaWatts,MW,dev-1,Output
2020-04-29 16:01:12,1546,MegaWatts,MW,dev-1,Output
2020-04-28 17:41:04,2721,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:44:55,3008,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:37:51,1507,MegaWatts,MW,dev-1,Output
2020-04-28 17:45:28,1607,MegaWatts,MW,dev-1,Output
2020-04-28 17:40:52,1505,MegaWatts,MW,dev-2,Output
2020-04-28 17:43:24,1511,MegaWatts,MW,dev-2,Output
2020-04-28 17:44:38,3071,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-05-01 18:34:53,2740,Revolutions per Minute,RPM,dev-9,Rotation Speed
2020-04-28 17:42:58,2916,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-05-01 18:33:51,1365,MegaWatts,MW,dev-7,Output
2020-04-29 16:00:55,2871,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:45:13,1633,MegaWatts,MW,dev-2,Output
2020-05-01 18:34:37,3286,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-29 16:01:02,1403,MegaWatts,MW,dev-1,Output
2020-04-29 16:00:34,1388,MegaWatts,MW,dev-2,Output
2020-04-28 17:38:44,2778,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-05-01 18:35:03,1630,MegaWatts,MW,dev-5,Output
2020-04-28 17:41:48,1578,MegaWatts,MW,dev-2,Output
2020-04-28 17:40:58,1387,MegaWatts,MW,dev-1,Output
2020-04-29 15:55:17,2993,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:40:00,1574,MegaWatts,MW,dev-1,Output
2020-05-01 18:34:36,1555,MegaWatts,MW,dev-4,Output
2020-04-28 17:46:23,3295,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:43:16,1550,MegaWatts,MW,dev-1,Output
2020-04-28 17:38:49,1474,MegaWatts,MW,dev-1,Output
2020-04-28 17:41:41,2763,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:42:41,1620,MegaWatts,MW,dev-2,Output
2020-04-28 17:44:26,2738,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:44:24,3025,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:34:34,3170,Revolutions per Minute,RPM,dev-5,Rotation Speed
2020-04-28 17:44:08,1580,MegaWatts,MW,dev-2,Output
2020-04-28 17:37:53,2985,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:46:25,1563,MegaWatts,MW,dev-1,Output
2020-05-01 18:34:30,1350,MegaWatts,MW,dev-1,Output
2020-04-29 16:00:46,1580,MegaWatts,MW,dev-2,Output
2020-05-01 18:34:31,1448,MegaWatts,MW,dev-2,Output
2020-04-29 16:00:41,2764,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:47:19,2826,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:45:31,3252,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:34:10,1457,MegaWatts,MW,dev-8,Output
2020-04-28 17:42:18,3283,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-05-01 18:34:34,2911,Revolutions per Minute,RPM,dev-8,Rotation Speed
2020-04-29 16:00:25,1358,MegaWatts,MW,dev-1,Output
2020-04-28 17:40:55,984,MegaWatts,MW,dev-1,Output
2020-04-28 17:38:54,3014,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:42:50,3002,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:33:53,1525,MegaWatts,MW,dev-4,Output
2020-04-28 17:41:17,3027,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:42:04,3135,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:44:24,1567,MegaWatts,MW,dev-2,Output
2020-04-28 17:47:09,1624,MegaWatts,MW,dev-1,Output
2020-04-28 17:46:33,1424,MegaWatts,MW,dev-1,Output
2020-05-01 18:35:01,3109,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-05-01 18:34:40,3094,Revolutions per Minute,RPM,dev-8,Rotation Speed
2020-05-01 18:34:35,1386,MegaWatts,MW,dev-2,Output
2020-05-01 18:35:01,2788,Revolutions per Minute,RPM,dev-6,Rotation Speed
2020-05-01 18:34:47,1430,MegaWatts,MW,dev-5,Output
2020-04-28 17:42:41,1578,MegaWatts,MW,dev-1,Output
2020-05-01 18:34:13,3175,Revolutions per Minute,RPM,dev-8,Rotation Speed
2020-04-28 17:45:07,3063,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-29 16:01:11,1445,MegaWatts,MW,dev-1,Output
2020-04-28 17:39:32,2722,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:46:14,1518,MegaWatts,MW,dev-1,Output
2020-04-29 15:55:16,1593,MegaWatts,MW,dev-1,Output
2020-04-28 17:39:39,2886,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:40:51,1600,MegaWatts,MW,dev-1,Output
2020-04-28 17:46:06,2741,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:39:40,1418,MegaWatts,MW,dev-2,Output
2020-05-01 18:34:00,1360,MegaWatts,MW,dev-2,Output
2020-04-28 17:43:25,2865,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:44:21,2906,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:39:10,3034,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:39:37,2978,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:38:53,3298,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-05-01 18:35:00,3176,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:39:09,1430,MegaWatts,MW,dev-2,Output
2020-04-28 17:43:25,3058,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:47:01,2866,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:37:49,1496,MegaWatts,MW,dev-2,Output
2020-05-01 18:35:00,1551,MegaWatts,MW,dev-1,Output
2020-05-01 18:33:34,1526,MegaWatts,MW,dev-1,Output
2020-05-01 18:34:10,1564,MegaWatts,MW,dev-4,Output
2020-04-28 17:47:08,2856,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:34:31,3151,Revolutions per Minute,RPM,dev-9,Rotation Speed
2020-04-28 17:37:23,1383,MegaWatts,MW,dev-1,Output
2020-04-28 17:37:43,1572,MegaWatts,MW,dev-2,Output
2020-04-28 17:41:01,3277,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-29 16:00:31,2887,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-05-01 18:34:13,1439,MegaWatts,MW,dev-10,Output
2020-04-28 17:38:38,1447,MegaWatts,MW,dev-2,Output
2020-05-01 18:34:12,1372,MegaWatts,MW,dev-10,Output
2020-05-01 18:34:18,1594,MegaWatts,MW,dev-2,Output
2020-05-01 18:33:56,3142,Revolutions per Minute,RPM,dev-5,Rotation Speed
2020-04-28 17:39:39,2896,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:46:06,1536,MegaWatts,MW,dev-2,Output
2020-04-28 17:40:39,1412,MegaWatts,MW,dev-1,Output
2020-05-01 18:34:49,1003,MegaWatts,MW,dev-6,Output
2020-05-01 18:34:24,1636,MegaWatts,MW,dev-9,Output
2020-05-01 18:34:16,1406,MegaWatts,MW,dev-1,Output
2020-04-28 17:42:11,3035,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-29 15:55:13,2923,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:33:58,2819,Revolutions per Minute,RPM,dev-7,Rotation Speed
2020-04-28 17:42:38,1397,MegaWatts,MW,dev-2,Output
2020-05-01 18:34:55,1445,MegaWatts,MW,dev-9,Output
2020-05-01 18:34:04,2795,Revolutions per Minute,RPM,dev-8,Rotation Speed
2020-04-28 17:39:56,2833,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-29 15:55:27,1397,MegaWatts,MW,dev-1,Output
2020-05-01 18:35:01,2993,Revolutions per Minute,RPM,dev-9,Rotation Speed
2020-04-28 17:43:10,2870,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:44:25,3147,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:34:16,1563,MegaWatts,MW,dev-9,Output
2020-04-28 17:37:03,3111,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:34:06,2872,Revolutions per Minute,RPM,dev-3,Rotation Speed
2020-04-28 17:38:04,2817,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:46:39,967,MegaWatts,MW,dev-1,Output
2020-04-28 17:38:35,3005,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:44:11,1604,MegaWatts,MW,dev-2,Output
2020-04-28 17:42:43,3199,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:42:49,3240,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:42:01,1472,MegaWatts,MW,dev-2,Output
2020-05-01 18:34:30,1638,MegaWatts,MW,dev-10,Output
2020-04-28 17:46:59,2907,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:41:15,1644,MegaWatts,MW,dev-1,Output
2020-04-28 17:45:19,1648,MegaWatts,MW,dev-2,Output
2020-05-01 18:34:42,3247,Revolutions per Minute,RPM,dev-3,Rotation Speed
2020-05-01 18:34:16,1457,MegaWatts,MW,dev-5,Output
2020-04-28 17:39:13,1586,MegaWatts,MW,dev-1,Output
2020-05-01 18:34:58,3136,Revolutions per Minute,RPM,dev-4,Rotation Speed
2020-04-29 16:00:54,3215,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-29 16:00:28,2917,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-05-01 18:34:43,1607,MegaWatts,MW,dev-6,Output
2020-05-01 18:34:37,2856,Revolutions per Minute,RPM,dev-6,Rotation Speed
2020-04-28 17:39:21,3290,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:39:42,1369,MegaWatts,MW,dev-1,Output
2020-05-01 18:33:56,1595,MegaWatts,MW,dev-1,Output
2020-04-28 17:45:11,1504,MegaWatts,MW,dev-1,Output
2020-04-28 17:37:45,3298,Revolutions per Minute,RPM,dev-2,Rotation Speed
